Cluster,avg_equity2P,avg_equity3P
976,0.749265,0.580283
977,0.409475,0.299452
978,0.335377,0.230706
979,0.78489,0.589371
980,0.143779,0.0458465
981,0.784204,0.659583
982,0.816303,0.648056
983,0.545982,0.400709
984,0.18408,0.0609888
985,0.931127,0.880999
986,0.478993,0.351366
987,0.748525,0.601842
988,0.217029,0.0511873
989,0.719076,0.588031
990,0.317807,0.204706
991,0.146707,0.0367689
992,0.557222,0.448013
993,0.714148,0.671446
994,0.669555,0.55464
995,0.596555,0.317201
996,0.475808,0.303618
997,0.692445,0.475584
998,0.465413,0.274654
999,0.269688,0.122545
