Cluster,avg_equity2P,avg_equity3P
962,0.615408,0.46606
963,0.337684,0.163447
964,0.24173,0.129674
965,0.786466,0.641527
966,0.276069,0.127037
967,0.511406,0.351258
968,0.210257,0.100414
969,0.352401,0.180009
970,0.598276,0.406724
971,0.318011,0.234815
972,0.684748,0.526582
973,0.390987,0.223761
974,0.586967,0.398764
975,0.447607,0.224204
976,0.545831,0.410866
977,0.245094,0.108431
978,0.762028,0.565616
979,0.450767,0.340402
980,0.391501,0.249153
981,0.48131,0.360636
982,0.470598,0.337455
983,0.971917,0.95765
984,0.637959,0.470153
985,0.846166,0.768701
986,0.569766,0.44474
987,0.331471,0.156605
988,0.767545,0.628896
989,0.319131,0.215335
990,0.418899,0.293285
991,0.966745,0.934952
992,0.522017,0.366093
993,0.546491,0.380948
994,0.496929,0.305879
995,0.951615,0.899728
996,0.825301,0.747547
997,0.619115,0.412278
998,0.752662,0.6044
999,0.901111,0.802684
